year,County,State,Cardiovascular deaths,
2005,Harrison,IN,543.3,  
2005,Porter,IN,544.6,  
2005,Dubois,IN,545.2,  
2005,Howard,IN,546,  
2005,Posey,IN,548.4,  
2005,Elkhart,IN,550.1,  
2005,Warren,IN,554.5,  
2005,Fayette,IN,555.6,  
2005,St. Joseph,IN,556.7,  
2005,Ripley,IN,557.6,  
2005,Grant,IN,558.7,  
2005,Parke,IN,559.1,  
2005,Floyd,IN,560.5,  
2005,Shelby,IN,560.7,  
2005,Jasper,IN,561,  
2005,Steuben,IN,562.4,  
2005,Marshall,IN,562.6,  
2005,Montgomery,IN,562.8,  
2005,Wayne,IN,563.4,  
2005,Delaware,IN,567.1,  
2005,Blackford,IN,567.7,  
2005,Henry,IN,569.8,  
2005,Randolph,IN,572.1,  
2005,Hendricks,IN,572.9,  
2005,Clinton,IN,574.9,  
2005,Jay,IN,577.3,  
2005,Jackson,IN,580.3,  
2005,Switzerland,IN,582.9,  
2005,Fountain,IN,587.8,  
2005,Marion,IN,588.1,  
2005,Lake,IN,589.9,  
2005,Newton,IN,591.5,  
2005,Johnson,IN,591.6,  
2005,Boone,IN,592.6,  
2005,Washington,IN,596.1,  
2005,Lawrence,IN,598.4,  
2005,Crawford,IN,600.3,  
2005,Pike,IN,600.8,  
2005,Scott,IN,601.2,  
2005,Orange,IN,607,  
2005,LaPorte,IN,615.8,  
2005,Martin,IN,618.2,  
2005,Clark,IN,619.2,  
2005,Vigo,IN,623.5,  
2005,Daviess,IN,625.1,  
2005,Owen,IN,638.6,  
2005,Morgan,IN,644.9,  
2005,Jefferson,IN,646.4,  
2005,Sullivan,IN,659.8,  
2005,Clay,IN,663.5,  
2005,Vermillion,IN,669.4,  
2005,Fulton,IN,677.8,  
2005,Pulaski,IN,688.3,  
2005,Starke,IN,691.7,  
2005,Greene,IN,708.6,  
2005,Knox,IN,722.5,  
2005,Pawnee,KS,398.3,  
2005,Douglas,KS,411.7,  
2005,Greeley,KS,413.3,  
2005,Finney,KS,413.4,  
2005,Riley,KS,417.2,  
2005,Kiowa,KS,419.4,  
2005,Edwards,KS,425.9,  
2005,Miami,KS,426.3,  
2005,Johnson,KS,428.7,  
2005,Geary,KS,430,  
2005,Anderson,KS,430.5,  
2005,Kearny,KS,432.5,  
2005,Stanton,KS,435.4,  
2005,Clay,KS,439.2,  
2005,Washington,KS,441,  
2005,Republic,KS,443.3,  
2005,Franklin,KS,445.5,  
2005,Wallace,KS,449.5,  
2005,Ellis,KS,450.5,  
2005,Cloud,KS,453.5,  
2005,Hodgeman,KS,456.2,  
2005,Linn,KS,458.1,  
2005,Marshall,KS,458.8,  
2005,Reno,KS,459.2,  
2005,Wichita,KS,460.4,  
2005,Jewell,KS,464.2,  
2005,Osborne,KS,470.8,  
2005,Rawlins,KS,474.7,  
2005,Trego,KS,474.8,  
2005,Harvey,KS,475.2,  
2005,Rice,KS,477.4,  
2005,Rooks,KS,477.7,  
2005,Sherman,KS,478.3,  
2005,McPherson,KS,478.4,  
2005,Scott,KS,479.8,  
2005,Atchison,KS,481,  
2005,Mitchell,KS,481,  
2005,Decatur,KS,481.6,  
2005,Morris,KS,481.9,  
2005,Thomas,KS,482.6,  
2005,Dickinson,KS,484.3,  
2005,Wabaunsee,KS,488,  
2005,Gray,KS,489.6,  
2005,Seward,KS,491.1,  
2005,Ford,KS,491.4,  
2005,Logan,KS,491.9,  
2005,Leavenworth,KS,493,  
2005,Ness,KS,494.4,  
2005,Rush,KS,495.5,  
2005,Meade,KS,495.7,  
2005,Clark,KS,496.7,  
2005,Shawnee,KS,499.2,  
2005,Cheyenne,KS,500.4,  
2005,Sheridan,KS,500.5,  
2005,Ottawa,KS,502.2,  
2005,Saline,KS,505.2,  
2005,Pratt,KS,505.5,  
2005,Nemaha,KS,507,  
2005,Stevens,KS,507.9,  
2005,Marion,KS,508.2,  
2005,Barton,KS,510.8,  
2005,Jefferson,KS,511.8,  
2005,Smith,KS,519.5,  
2005,Ellsworth,KS,519.7,  
2005,Phillips,KS,522.4,  
2005,Norton,KS,522.9,  
2005,Lincoln,KS,523.3,  
2005,Russell,KS,525.1,  
2005,Pottawatomie,KS,525.4,  
2005,Lyon,KS,526.4,  
2005,Sedgwick,KS,527,  
2005,Osage,KS,530.8,  
2005,Kingman,KS,534,  
2005,Haskell,KS,535.4,  
2005,Graham,KS,535.9,  
2005,Lane,KS,536.1,  
2005,Stafford,KS,536.3,  
2005,Doniphan,KS,541,  
2005,Gove,KS,542.9,  
2005,Chase,KS,546,  
2005,Coffey,KS,548.8,  
2005,Morton,KS,551.3,  
2005,Bourbon,KS,562,  
2005,Barber,KS,564.6,  
2005,Hamilton,KS,567.3,  
2005,Jackson,KS,567.3,  
2005,Chautauqua,KS,570.4,  
2005,Butler,KS,571.5,  
2005,Cowley,KS,572.8,  
2005,Sumner,KS,574,  
2005,Wyandotte,KS,575.2,  
2005,Greenwood,KS,580.1,  
2005,Montgomery,KS,582.4,  
2005,Harper,KS,586.9,  
2005,Allen,KS,591.9,  
2005,Brown,KS,593.1,  
2005,Elk,KS,593.8,  
2005,Neosho,KS,599.7,  
2005,Wilson,KS,606.6,  
2005,Grant,KS,608.3,  
2005,Labette,KS,609.1,  
2005,Woodson,KS,611,  
2005,Crawford,KS,615.9,  
2005,Comanche,KS,629.2,  
2005,Cherokee,KS,653.9,  
2005,Jessamine,KY,488.4,  
2005,Fayette,KY,492.8,  
2005,Hancock,KY,498.6,  
2005,Daviess,KY,511.2,  
2005,Woodford,KY,520.4,  
2005,Edmonson,KY,531.6,  
2005,Garrard,KY,535.6,  
2005,Bullitt,KY,536.7,  
2005,Scott,KY,536.7,  
2005,Jefferson,KY,538,  
2005,Spencer,KY,538.5,  
2005,Calloway,KY,542.7,  
2005,Butler,KY,548.3,  
2005,Kenton,KY,549.5,  
2005,Boone,KY,549.7,  
2005,Warren,KY,554,  
2005,Meade,KY,554.1,  
2005,Hardin,KY,556,  
2005,Bracken,KY,559.8,  
2005,Nelson,KY,560.1,  
2005,Barren,KY,561.5,  
2005,Campbell,KY,562.6,  
2005,Bourbon,KY,563,  
2005,Taylor,KY,563.5,  
2005,Madison,KY,565.3,  
2005,Clark,KY,567.6,  
2005,Lincoln,KY,574.6,  
2005,Montgomery,KY,575,  
2005,Larue,KY,583.7,  
2005,Anderson,KY,584.2,  
2005,Shelby,KY,586.4,  
2005,Ohio,KY,588.1,  
2005,Breckinridge,KY,588.9,  
2005,Union,KY,589.3,  
2005,Metcalfe,KY,593.4,  
2005,Franklin,KY,594.4,  
2005,Carter,KY,594.8,  
2005,Adair,KY,596.1,  
2005,Trigg,KY,597.2,  
2005,Oldham,KY,598,  
2005,Marion,KY,598.7,  
2005,Pulaski,KY,600.2,  
2005,Boyle,KY,600.2,  
2005,Elliott,KY,600.5,  
2005,Mercer,KY,600.9,  
2005,Washington,KY,602,  
2005,Henderson,KY,603.3,  
2005,Graves,KY,605.5,  
2005,Logan,KY,608.8,  
2005,Casey,KY,609.7,  
2005,Estill,KY,610,  
2005,Marshall,KY,610.8,  
2005,Wayne,KY,613.6,  
2005,Muhlenberg,KY,613.8,  
2005,Lewis,KY,617,  
2005,Henry,KY,623.6,  
2005,Hickman,KY,624.7,  
2005,Rowan,KY,626,  
2005,Grayson,KY,628,  
2005,Russell,KY,629.9,  
2005,Menifee,KY,632,  
2005,Webster,KY,632.7,  
2005,Trimble,KY,636.9,  
2005,Pendleton,KY,640,  
2005,Gallatin,KY,644,  
2005,Green,KY,644.6,  
2005,Grant,KY,645.1,  
2005,Christian,KY,645.6,  
2005,Mason,KY,650.7,  
2005,McCreary,KY,653.4,  
2005,Morgan,KY,657.5,  
2005,Lawrence,KY,659,  
2005,McLean,KY,660.6,  
2005,Harrison,KY,661.6,  
2005,Allen,KY,661.7,  
2005,Lyon,KY,662.5,  
2005,Greenup,KY,662.6,  
2005,Carroll,KY,663.6,  
2005,Todd,KY,665.3,  
2005,Owen,KY,665.7,  
2005,Hopkins,KY,666.6,  
2005,Rockcastle,KY,666.9,  
2005,Caldwell,KY,671.4,  
2005,Bath,KY,674.8,  
2005,Laurel,KY,688.2,  
2005,Hart,KY,688.5,  
2005,Leslie,KY,689,  
2005,Boyd,KY,689.2,  
2005,Livingston,KY,689.3,  
2005,Simpson,KY,689.4,  
2005,Carlisle,KY,692.2,  
2005,Magoffin,KY,699.7,  
2005,Robertson,KY,704.5,  
2005,Johnson,KY,707.3,  
2005,Clay,KY,717.5,  
2005,Lee,KY,720.3,  
2005,Powell,KY,725.4,  
2005,Ballard,KY,731.6,  
2005,Knox,KY,737.1,  
2005,Jackson,KY,739.3,  
2005,Clinton,KY,739.4,  
2005,Whitley,KY,742.2,  
2005,Fleming,KY,743.6,  
2005,McCracken,KY,747.3,  
2005,Monroe,KY,751.1,  
2005,Nicholas,KY,753.4,  
2005,Wolfe,KY,757.5,  
2005,Cumberland,KY,758.9,  
2005,Floyd,KY,763.2,  
2005,Martin,KY,764.1,  
2005,Crittenden,KY,771,  
2005,Fulton,KY,786.7,  
2005,Knott,KY,798.9,  
2005,Pike,KY,803.7,  
2005,Bell,KY,804.3,  
2005,Harlan,KY,805.3,  
2005,Owsley,KY,812.1,  
2005,Letcher,KY,833.9,  
2005,Breathitt,KY,875.6,  
2005,Perry,KY,886.1,  
2005,Allen,LA,350.3,  
2005,Bossier,LA,503.7,  
2005,Lincoln,LA,517.1,  
2005,Lafayette,LA,534.7,  
2005,St. Tammany,LA,535.5,  
2005,West Feliciana,LA,554.4,  
2005,Jefferson,LA,556.1,  
2005,St. Charles,LA,568.7,  
2005,Caddo,LA,572.8,  
2005,Ouachita,LA,577.8,  
2005,Lafourche,LA,583.3,  
2005,Ascension,LA,583.4,  
2005,Livingston,LA,590.2,  
2005,Iberia,LA,598.1,  
2005,East Baton Rouge,LA,599.7,  
2005,Union,LA,603.4,  
2005,Vernon,LA,605.9,  
2005,Iberville,LA,608.9,  
2005,Claiborne,LA,610.1,  
2005,Assumption,LA,614.4,  
2005,St. Helena,LA,614.7,  
2005,Plaquemines,LA,618.4,  
2005,West Baton Rouge,LA,619.5,  
2005,Webster,LA,623.8,  
2005,St. Martin,LA,624.7,  
2005,Cameron,LA,625.3,  
2005,St. James,LA,626.7,  
2005,St. Mary,LA,631.5,  
2005,Evangeline,LA,635.5,  
2005,Orleans,LA,638,  
2005,Natchitoches,LA,640.3,  
2005,St. Bernard,LA,640.9,  
2005,Vermilion,LA,641.1,  
2005,Bienville,LA,641.6,  
2005,St. John the Baptist,LA,642.2,  
2005,Terrebonne,LA,644.5,  
2005,Pointe Coupee,LA,645.2,  
2005,Red River,LA,648.7,  
2005,Sabine,LA,659.6,  
2005,St. Landry,LA,660.5,  
2005,Rapides,LA,667.9,  
2005,Avoyelles,LA,676.7,  
2005,East Feliciana,LA,678.4,  
2005,Grant,LA,681.7,  
2005,Caldwell,LA,699.7,  
2005,Winn,LA,708.6,  
2005,Jackson,LA,709.1,  
2005,Acadia,LA,709.3,  
2005,De Soto,LA,717.7,  
2005,Morehouse,LA,718.6,  
2005,Jefferson Davis,LA,720.3,  
2005,Richland,LA,726.4,  
2005,West Carroll,LA,731.4,  
2005,Concordia,LA,737.3,  
2005,Tangipahoa,LA,738.4,  
2005,La Salle,LA,743,  
2005,East Carroll,LA,747.5,  
2005,Catahoula,LA,755.7,  
2005,Franklin,LA,755.8,  
2005,Calcasieu,LA,761.6,  
2005,Beauregard,LA,778.2,  
2005,Washington,LA,779.5,  
2005,Tensas,LA,785.6,  
2005,Madison,LA,867.1,  
2005,Barnstable,MA,393.3,  
2005,Middlesex,MA,404.1,  
2005,Norfolk,MA,408.1,  
2005,Dukes,MA,422.7,  
2005,Franklin,MA,433.2,  
2005,Suffolk,MA,434.2,  
2005,Essex,MA,435.3,  
2005,Berkshire,MA,454.3,  
2005,Hampshire,MA,464.7,  
2005,Hampden,MA,465.3,  
2005,Nantucket,MA,470.2,  
2005,Worcester,MA,470.3,  
2005,Plymouth,MA,481.9,  
2005,Bristol,MA,492.6,  
2005,Montgomery,MD,347.5,  
2005,Howard,MD,403.2,  
2005,Frederick,MD,491.2,  
2005,Talbot,MD,502.8,  
2005,Worcester,MD,503.6,  
2005,Queen Anne's,MD,512.2,  
2005,Baltimore,MD,514,  
2005,Anne Arundel,MD,520.3,  
2005,Charles,MD,524.6,  
2005,Cecil,MD,526.1,  
2005,Harford,MD,531.2,  
2005,Kent,MD,538.7,  
2005,Washington,MD,545.6,  
2005,Carroll,MD,547.1,  
2005,Caroline,MD,559.5,  
2005,Calvert,MD,568.4,  
2005,Garrett,MD,582.2,  
2005,Dorchester,MD,591.4,  
2005,Prince George's,MD,598.5,  
2005,St. Mary's,MD,609.9,  
2005,Wicomico,MD,623.5,  
2005,Allegany,MD,645.2,  
2005,Somerset,MD,688.4,  
2005,Baltimore City,MD,740,  
2005,Cumberland,ME,383.4,  
2005,York,ME,428.8,  
2005,Knox,ME,437.6,  
2005,Lincoln,ME,450.5,  
2005,Oxford,ME,462.3,  
2005,Franklin,ME,473.2,  
2005,Kennebec,ME,473.4,  
2005,Androscoggin,ME,479.6,  
2005,Hancock,ME,480.3,  
2005,Somerset,ME,490.2,  
2005,Waldo,ME,492.7,  
2005,Sagadahoc,ME,493.4,  
2005,Piscataquis,ME,512.6,  
2005,Aroostook,ME,514.4,  
2005,Penobscot,ME,515.1,  
2005,Washington,ME,516.6,  
2005,Leelanau,MI,386.8,  
2005,Ottawa,MI,423.9,  
2005,Emmet,MI,433.4,  
2005,Antrim,MI,439,  
2005,Grand Traverse,MI,443.5,  
2005,Washtenaw,MI,462.6,  
2005,Charlevoix,MI,463.8,  
2005,Kalamazoo,MI,469.5,  
2005,Cheboygan,MI,474.8,  
2005,Benzie,MI,476.5,  
2005,Midland,MI,480.3,  
2005,Kent,MI,480.5,  
2005,Luce,MI,490.3,  
2005,Mackinac,MI,490.8,  
2005,Delta,MI,499.2,  
2005,Manistee,MI,499.4,  
2005,Alger,MI,500.1,  
2005,Newaygo,MI,500.2,  
2005,Livingston,MI,500.5,  
2005,Clinton,MI,501.3,  
2005,Barry,MI,505.8,  
2005,Allegan,MI,507.6,  
2005,Ionia,MI,510.6,  
2005,Menominee,MI,510.9,  
2005,Marquette,MI,512.6,  
2005,Presque Isle,MI,517.5,  
2005,Isabella,MI,519.6,  
2005,Oakland,MI,520.3,  
2005,Schoolcraft,MI,521.1,  
2005,Chippewa,MI,521.8,  
2005,Eaton,MI,524.5,  
2005,Wexford,MI,525.3,  
2005,Shiawassee,MI,527.2,  
2005,Dickinson,MI,531.1,  
2005,Cass,MI,531.6,  
2005,Mason,MI,535.6,  
2005,Mecosta,MI,541.4,  
2005,Ingham,MI,541.9,  
2005,Otsego,MI,542.4,  
2005,Lake,MI,547.6,  
2005,Jackson,MI,549.4,  
2005,Calhoun,MI,551.2,  
2005,Crawford,MI,552.1,  
2005,Montcalm,MI,556,  
2005,Lenawee,MI,556.3,  
2005,Hillsdale,MI,559.3,  
2005,Iron,MI,561.7,  
2005,Branch,MI,564.7,  
2005,Oceana,MI,568.5,  
2005,Gogebic,MI,569.5,  
2005,Baraga,MI,573.1,  
2005,Berrien,MI,581.2,  
2005,Saginaw,MI,581.4,  
2005,Osceola,MI,586.5,  
2005,Kalkaska,MI,589.1,  
2005,Bay,MI,590,  
2005,Monroe,MI,590.4,  
2005,Roscommon,MI,590.6,  
2005,Muskegon,MI,590.8,  
2005,Lapeer,MI,591.8,  
2005,Huron,MI,591.9,  
2005,Van Buren,MI,591.9,  
2005,St. Joseph,MI,593.1,  
2005,Alpena,MI,593.5,  
2005,Montmorency,MI,594.1,  
2005,Macomb,MI,595,  
2005,St. Clair,MI,596.5,  
2005,Sanilac,MI,602.1,  
2005,Gladwin,MI,604.2,  
2005,Gratiot,MI,605,  
2005,Tuscola,MI,610.3,  
2005,Houghton,MI,611.3,  
2005,Ontonagon,MI,614,  
2005,Missaukee,MI,617.4,  
2005,Keweenaw,MI,618.1,  
2005,Arenac,MI,624.5,  
2005,Alcona,MI,628.9,  
2005,Oscoda,MI,637.7,  
2005,Genesee,MI,639.8,  
2005,Clare,MI,646.6,  
2005,Iosco,MI,655.2,  
2005,Ogemaw,MI,667.1,  
2005,Wayne,MI,716.5,  
2005,Anoka,MN,320.7,  
2005,Hennepin,MN,329.7,  
2005,Stevens,MN,331.5,  
2005,Olmsted,MN,333.7,  
2005,Washington,MN,337.4,  
2005,Dakota,MN,342.6,  
2005,Carver,MN,346.3,  
2005,Stearns,MN,354.5,  
2005,Goodhue,MN,355.2,  
2005,Ramsey,MN,357.8,  
2005,Wright,MN,358.7,  
2005,Scott,MN,363.4,  
2005,Nobles,MN,365.1,  
2005,Dodge,MN,366.5,  
2005,Hubbard,MN,368.7,  
2005,Rice,MN,370.1,  
2005,Mower,MN,370.2,  
2005,Cook,MN,372.4,  
2005,Blue Earth,MN,380.3,  
2005,Todd,MN,382.7,  
2005,McLeod,MN,383,  
2005,Sherburne,MN,385,  
2005,Steele,MN,386.2,  
2005,Fillmore,MN,386.2,  
2005,Wabasha,MN,387.6,  
2005,Jackson,MN,388.8,  
2005,Le Sueur,MN,390.7,  
2005,Sibley,MN,392.1,  
2005,Chisago,MN,392.3,  
2005,Watonwan,MN,393.6,  
2005,Waseca,MN,396,  
2005,Murray,MN,398.6,  
2005,Nicollet,MN,398.6,  
2005,Meeker,MN,398.6,  
2005,Brown,MN,399.6,  
2005,Kandiyohi,MN,400.1,  
2005,Chippewa,MN,400.6,  
2005,Douglas,MN,401.5,  
2005,Cottonwood,MN,402.6,  
2005,Beltrami,MN,404.2,  
2005,Clay,MN,406.3,  
2005,Yellow Medicine,MN,406.5,  
2005,Lyon,MN,407.6,  
2005,Kanabec,MN,407.7,  
2005,Pipestone,MN,408.4,  
2005,Redwood,MN,408.7,  
2005,Freeborn,MN,410.8,  
2005,Crow Wing,MN,411.5,  
2005,Norman,MN,411.6,  
2005,Renville,MN,412.9,  
2005,Pennington,MN,414.8,  
2005,Lac qui Parle,MN,414.8,  
2005,Aitkin,MN,416.1,  
2005,Houston,MN,416.2,  
2005,Cass,MN,416.5,  
2005,Pope,MN,416.7,  
2005,Winona,MN,418.1,  
2005,Otter Tail,MN,421,  
2005,Marshall,MN,423,  
2005,Martin,MN,423.4,  
2005,Lincoln,MN,423.5,  
2005,Wilkin,MN,423.9,  
2005,Clearwater,MN,424.8,  
2005,Red Lake,MN,425.5,  
2005,Swift,MN,428.8,  
2005,Mille Lacs,MN,428.9,  
2005,Morrison,MN,430.5,  
2005,Isanti,MN,434.1,  
2005,Grant,MN,437.2,  
2005,Rock,MN,440.4,  
2005,Roseau,MN,444.9,  
2005,Becker,MN,445.7,  
2005,Polk,MN,445.9,  
2005,Faribault,MN,448.1,  
2005,Traverse,MN,448.3,  
2005,Pine,MN,450.3,  
2005,Mahnomen,MN,450.5,  
2005,Lake,MN,454.4,  
2005,Itasca,MN,456.1,  
2005,Big Stone,MN,459.8,  
2005,Lake of the Woods,MN,460.4,  
2005,Koochiching,MN,460.7,  
2005,St. Louis,MN,463.5,  
2005,Carlton,MN,494.8,  
2005,Wadena,MN,501,  
2005,Benton,MN,518.3,  
2005,Kittson,MN,571.9,  
2005,Ralls,MO,388.9,  
2005,Platte,MO,405.6,  
2005,Clay,MO,443.5,  
2005,St. Charles,MO,450.5,  
2005,Boone,MO,452.3,  
2005,Atchison,MO,463.6,  
2005,Warren,MO,486.1,  
2005,Cole,MO,488.4,  
2005,Callaway,MO,506.8,  
2005,Randolph,MO,509.2,  
2005,Holt,MO,509.9,  
2005,Audrain,MO,511,  
2005,Dallas,MO,512.5,  
2005,Nodaway,MO,518,  
2005,Worth,MO,527.2,  
2005,Cass,MO,527.6,  
2005,Ray,MO,533.1,  
2005,Stone,MO,533.7,  
2005,Greene,MO,536.2,  
2005,St. Louis,MO,537.3,  
2005,Schuyler,MO,538,  
2005,Scotland,MO,539.2,  
2005,Osage,MO,539.7,  
2005,Moniteau,MO,540.5,  
2005,Polk,MO,540.9,  
2005,Taney,MO,541.4,  
2005,Stoddard,MO,541.8,  
2005,Christian,MO,547,  
2005,Ozark,MO,548.2,  
2005,Harrison,MO,550.4,  
2005,Hickory,MO,551.7,  
2005,Howard,MO,553,  
2005,Clinton,MO,553.6,  
2005,Caldwell,MO,555.6,  
2005,Jackson,MO,557.4,  
2005,Johnson,MO,557.5,  
2005,Camden,MO,557.8,  
2005,Mercer,MO,561.6,  
2005,Lincoln,MO,564.2,  
2005,Douglas,MO,568.4,  
2005,Grundy,MO,573.1,  
2005,Benton,MO,580.2,  
2005,Andrew,MO,580.9,  
2005,Franklin,MO,581.1,  
2005,Bates,MO,581.3,  
2005,Perry,MO,582.4,  
2005,Morgan,MO,586.5,  
2005,Daviess,MO,587.9,  
2005,Texas,MO,588.3,  
2005,Dade,MO,588.9,  
2005,Henry,MO,589.3,  
2005,Sullivan,MO,590,  
2005,Pulaski,MO,590.4,  
2005,Phelps,MO,596.3,  
2005,Gentry,MO,596.3,  
2005,Macon,MO,596.4,  
2005,Lawrence,MO,596.7,  
2005,Ste. Genevieve,MO,597,  
2005,Gasconade,MO,598.1,  
2005,Barton,MO,598.2,  
2005,Howell,MO,598.5,  
2005,Adair,MO,599.7,  
2005,Bollinger,MO,599.7,  
2005,Pettis,MO,601,  
2005,Cedar,MO,601.4,  
2005,St. Clair,MO,601.8,  
2005,Linn,MO,603,  
2005,Wayne,MO,603.2,  
2005,Maries,MO,603.5,  
2005,Chariton,MO,604.8,  
2005,Buchanan,MO,607.2,  
2005,Lafayette,MO,611.3,  
2005,Livingston,MO,612.1,  
2005,Marion,MO,613.1,  
2005,Cooper,MO,613.2,  
2005,Montgomery,MO,614.6,  
2005,Cape Girardeau,MO,615.8,  
2005,Shelby,MO,616.2,  
2005,Newton,MO,622.9,  
2005,Scott,MO,623.5,  
2005,Shannon,MO,625,  
2005,Lewis,MO,627.1,  
2005,Madison,MO,627.6,  
2005,Dent,MO,628,  
2005,Knox,MO,628.3,  
2005,Clark,MO,628.8,  
2005,Monroe,MO,630.1,  
2005,DeKalb,MO,630.3,  
2005,Webster,MO,630.9,  
2005,Miller,MO,638.1,  
2005,Vernon,MO,648.3,  
2005,Reynolds,MO,648.6,  
2005,Saline,MO,649.7,  
2005,Pike,MO,652.6,  
2005,Putnam,MO,656.1,  
2005,McDonald,MO,657.1,  
2005,Oregon,MO,657.5,  
2005,Jasper,MO,658,  
2005,Butler,MO,660,  
2005,Jefferson,MO,673,  
2005,Iron,MO,674,  
2005,Barry,MO,682.3,  
2005,Carter,MO,684.4,  
2005,Wright,MO,688.6,  
2005,Crawford,MO,689.1,  
2005,St. Francois,MO,699.5,  
2005,Carroll,MO,704.4,  
2005,Ripley,MO,721.2,  
2005,Laclede,MO,729.7,  
2005,St. Louis City,MO,753.4,  
2005,Mississippi,MO,811.3,  
2005,New Madrid,MO,831.1,  
2005,Dunklin,MO,844.1,  
2005,Pemiscot,MO,855.1,  
2005,Washington,MO,943.3,  
2005,Mariana Islands,MP,496.6,  
2005,Hancock,MS,535.4,  
2005,Lamar,MS,563.9,  
2005,Pontotoc,MS,598.3,  
2005,Rankin,MS,614.9,  
2005,DeSoto,MS,615.8,  
2005,Prentiss,MS,621.7,  
2005,Copiah,MS,631.8,  
2005,Lafayette,MS,635,  
2005,Winston,MS,637.2,  
2005,Oktibbeha,MS,647.5,  
2005,Jackson,MS,652.7,  
2005,Noxubee,MS,656.4,  
2005,Jones,MS,662.4,  
2005,Jefferson Davis,MS,669.6,  
2005,Lowndes,MS,670.2,  
2005,Forrest,MS,672.9,  
2005,Choctaw,MS,673.3,  
2005,Hinds,MS,676.1,  
2005,Kemper,MS,680,  
2005,Clay,MS,680.6,  
2005,Itawamba,MS,681.8,  
2005,Harrison,MS,682.9,  
2005,Scott,MS,683.6,  
2005,Calhoun,MS,685.6,  
2005,Pearl River,MS,686.5,  
2005,Tallahatchie,MS,686.5,  
2005,Carroll,MS,693,  
2005,Adams,MS,693.3,  
2005,Jefferson,MS,693.4,  
2005,Monroe,MS,693.6,  
2005,Perry,MS,693.7,  
2005,Benton,MS,696,  
2005,Franklin,MS,696.8,  
2005,Madison,MS,699.7,  
2005,Yazoo,MS,703.4,  
2005,Tishomingo,MS,705.2,  
2005,Lauderdale,MS,707.4,  
2005,Sharkey,MS,707.4,  
2005,Stone,MS,708.4,  
2005,Chickasaw,MS,713.1,  
2005,Wayne,MS,713.3,  
2005,Simpson,MS,713.6,  
2005,Montgomery,MS,715.5,  
2005,George,MS,718.3,  
2005,Union,MS,720.9,  
2005,Clarke,MS,722.2,  
2005,Amite,MS,725.1,  
2005,Lincoln,MS,733.8,  
2005,Greene,MS,734.8,  
2005,Alcorn,MS,740.5,  
2005,Wilkinson,MS,746.6,  
2005,Attala,MS,750.6,  
2005,Neshoba,MS,755.4,  
2005,Newton,MS,760.8,  
2005,Covington,MS,761.6,  
2005,Yalobusha,MS,767.3,  
2005,Pike,MS,767.5,  
2005,Marion,MS,776.1,  
2005,Jasper,MS,777.8,  
2005,Tate,MS,778.3,  
2005,Marshall,MS,784,  
2005,Webster,MS,784.4,  
2005,Walthall,MS,785,  
2005,Leake,MS,791.3,  
2005,Warren,MS,795.2,  
2005,Lawrence,MS,799,  
2005,Smith,MS,813.7,  
2005,Coahoma,MS,817.7,  
2005,Issaquena,MS,821.3,  
2005,Lee,MS,837.5,  
2005,Tippah,MS,838.3,  
2005,Panola,MS,864.3,  
2005,Grenada,MS,870.4,  
2005,Claiborne,MS,881.8,  
2005,Washington,MS,883.1,  
2005,Quitman,MS,889.8,  
2005,Humphreys,MS,892.4,  
2005,Bolivar,MS,894.3,  
2005,Tunica,MS,898.5,  
2005,Holmes,MS,910.7,  
2005,Sunflower,MS,931.8,  
2005,Leflore,MS,989.4,  
2005,Jefferson,MT,359.3,  
2005,Gallatin,MT,368.4,  
2005,Madison,MT,373.4,  
2005,Park,MT,384.1,  
2005,Pondera,MT,387.2,  
2005,Broadwater,MT,389,  
2005,Ravalli,MT,391.2,  
2005,Liberty,MT,391.3,  
2005,Carbon,MT,394,  
2005,Granite,MT,396.5,  
2005,Missoula,MT,398.3,  
2005,Meagher,MT,404,  
2005,Chouteau,MT,405.1,  
2005,Lake,MT,408.3,  
2005,Beaverhead,MT,408.7,  
2005,Sweet Grass,MT,412.4,  
2005,Teton,MT,417.2,  
2005,Cascade,MT,418.4,  
2005,Fallon,MT,420.7,  
2005,Daniels,MT,423.1,  
2005,Lewis and Clark,MT,424.3,  
2005,Wheatland,MT,425.1,  
2005,Prairie,MT,431.8,  
2005,Judith Basin,MT,432.5,  
2005,Phillips,MT,433.1,  
2005,Fergus,MT,433.2,  
2005,Mineral,MT,434.6,  
2005,Carter,MT,435.4,  
2005,Blaine,MT,440.1,  
2005,Sanders,MT,441.8,  
2005,Custer,MT,444.3,  
2005,Garfield,MT,445.4,  
2005,Powell,MT,446.2,  
2005,Yellowstone,MT,447.2,  
2005,Stillwater,MT,451,  
2005,Treasure,MT,451.2,  
2005,Golden Valley,MT,452.6,  
2005,Valley,MT,454.7,  
2005,Musselshell,MT,455.9,  
2005,Wibaux,MT,456.8,  
2005,Rosebud,MT,474.5,  
2005,Dawson,MT,475.7,  
2005,Flathead,MT,476.3,  
2005,Petroleum,MT,479,  
2005,Richland,MT,485,  
2005,Powder River,MT,503.1,  
2005,McCone,MT,505.8,  
2005,Big Horn,MT,512.2,  
2005,Lincoln,MT,519.3,  
2005,Deer Lodge,MT,522.8,  
2005,Hill,MT,544.1,  
2005,Toole,MT,544.1,  
2005,Sheridan,MT,561.9,  
2005,Roosevelt,MT,586.4,  
2005,Glacier,MT,593,  
2005,Silver Bow,MT,650.7,  
